"","Estimate","Est.Error","Q2.5","Q5","Q10","Q90","Q95","Q97.5"
"b_slp185",0.272777128539479,0.325969817999369,-0.361793592445322,-0.260269575873876,-0.138625417433622,0.695660507075888,0.820118193433355,0.91141997089667
"b_slp186",0.351428381155583,0.331551341323692,-0.267371033675132,-0.174230555436356,-0.0547067766818268,0.778525129079363,0.902102669211439,1.02078659090768
"b_slp187",0.437660766027237,0.325404747711529,-0.165905976967844,-0.0891622686144432,0.0292878829658838,0.85961380378443,0.992965860910418,1.07448999160096
"b_slp188",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp189",0.226634123605455,0.555405410777384,-0.848320284917208,-0.630597839149109,-0.477881426812101,0.949399777602407,1.13917185593872,1.31561255140596
"b_slp190",0.339925778321455,0.483066008113243,-0.634237187725126,-0.455795238474452,-0.282254815569573,0.942938018900913,1.12974713723311,1.26173906361259
"b_slp191",0.313063292172706,0.496947408671129,-0.646690549288795,-0.487786917360784,-0.324872835455977,0.963872702421293,1.1535129369721,1.31207251559042
"b_slp192",0.184369648739106,0.477335030603001,-0.728933141330463,-0.596297036524255,-0.403329270645828,0.80700725025068,0.96671960308401,1.12937075795533
"b_slp193",0.153764575681197,0.477492973115773,-0.785895000441364,-0.618698870210169,-0.456488520546185,0.762930315333989,0.911147955176982,1.04260523807217
"b_slp194",-0.00853499804462255,0.480297917609074,-0.977059598042715,-0.798439842468445,-0.624083357608033,0.587318941620644,0.779159674055696,0.947785090558234
"b_slp195",-0.076619593848943,0.417837734814792,-0.891038266521466,-0.759708211892178,-0.606031628005083,0.452555105975534,0.587698978652681,0.72383295303793
"b_slp196",-0.0162515982762756,0.376931790736141,-0.770405396300993,-0.641887615173099,-0.492207933743477,0.456105856466237,0.592027502675733,0.718573201289131
"b_slp197",0.0374779610629619,0.352555469210821,-0.641954020141322,-0.528915863830812,-0.421045125658394,0.480996142836284,0.616464374878456,0.728598585943684
"b_slp198",0.0674254656483226,0.312603722640251,-0.538778280488178,-0.447302136275469,-0.319017485122804,0.470212847300183,0.589103175523996,0.671589886535305
"b_slp199",0.132119485301453,0.30512100389612,-0.472998516373305,-0.369936976394859,-0.240600066826047,0.510736369263476,0.621303728327122,0.717482178179542
"b_slp200",0.175827307272934,0.298235905277383,-0.430790722337727,-0.320720022986279,-0.201309699948641,0.545935812140366,0.650443670286476,0.727205775563832
"b_slp201",0.208370902946336,0.293786216211641,-0.389400030805744,-0.297038263557987,-0.166266532790045,0.590130142533306,0.699356469197752,0.788757841765985
"b_slp202",0.315534270044967,0.303335884347756,-0.254968140640008,-0.166991658418547,-0.0683228768142589,0.718388950781538,0.825160427280071,0.91716681896432
"b_slp203",0.427717364831246,0.291788892383109,-0.159643264640464,-0.0613024266750315,0.0519416074620041,0.807950160390489,0.907645899647833,0.960468212328
"b_slp204",0.413895896007609,0.305202570221561,-0.193130490094,-0.0922126801363228,0.036377849788569,0.806880345675104,0.917970543379434,1.01257507705359
"b_slp205",0.287536481519426,0.322499152821552,-0.370649962012686,-0.267685277320426,-0.124081981144813,0.700144576001004,0.8096902154647,0.923226295717542
"b_slp206",0.307492302973925,0.321601612615554,-0.313545962945883,-0.195455603215293,-0.0949568465518748,0.712904639032865,0.826582168490034,0.938463521441653
"b_slp207",0.363658494633289,0.319764717650995,-0.268657458812385,-0.156364052132655,-0.0439532963969035,0.756484703447298,0.869275382579982,1.00949839616393
"b_slp208",0.410889174836764,0.326481590132737,-0.217032543191331,-0.1252377637502,0.00449298048903701,0.810694594688924,0.926599889567272,1.04298658722949
"b_slp209",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp210",0.209670604418412,0.566350607542159,-0.845290225768293,-0.698982589493876,-0.504292133949425,0.952266305962876,1.1461071099366,1.3330402718174
"b_slp211",0.229838240170396,0.503136568877533,-0.782300720265659,-0.581499086089918,-0.399053509095356,0.859525011361825,1.05943149367579,1.23337029039128
"b_slp212",0.245194823189874,0.463675307627586,-0.647060600195233,-0.544653913634409,-0.371160871620922,0.836001129177974,1.02748835742129,1.16796873873093
"b_slp213",0.202170824603187,0.464476323746138,-0.684180697951182,-0.553701793016063,-0.389101706567979,0.813711595291886,0.967514565901714,1.07596130320778
"b_slp214",0.139759173628195,0.479785210453641,-0.777192521707169,-0.656565375020203,-0.467584152024024,0.774960942728347,0.938359977117075,1.03798052042896
"b_slp215",0.0302942655562131,0.442979385004077,-0.875525810505895,-0.728124008888533,-0.549380523939385,0.58065164410867,0.746583713164021,0.867918719805055
"b_slp216",-0.031464303648589,0.412546770284123,-0.796002934466594,-0.692903746802203,-0.562550440972514,0.5024362464117,0.645052592630812,0.786933451823539
"b_slp217",0.00500135519145078,0.368607682122212,-0.724838467344982,-0.625222861268245,-0.473162918004882,0.466078666153457,0.608559976012624,0.756543302105931
"b_slp218",0.0196304921889917,0.330760726930151,-0.660163368915117,-0.526966116398235,-0.398244408391106,0.423821580021846,0.55919488977062,0.654406332616451
"b_slp219",0.0560741882793979,0.31178909489103,-0.571010177491389,-0.454913845939657,-0.33702216307718,0.443568724207959,0.576017406946942,0.674848069742115
"b_slp220",0.121663966535297,0.30570803528727,-0.47571708693036,-0.373014237611476,-0.260752417554996,0.492628557649286,0.617368861929691,0.720726239315663
"b_slp221",0.162754443223275,0.302530700297856,-0.420448685375893,-0.314256328780517,-0.216563828822083,0.547325972756272,0.666451494226061,0.74435042920254
"b_slp222",0.197385284133924,0.293360565708637,-0.361896197970213,-0.276979859547792,-0.170786060216287,0.562607003458963,0.681062142353561,0.79430786384365
"b_slp223",0.285123906228958,0.289123249785858,-0.271836299808685,-0.182943835247844,-0.0857436654630323,0.666537092670635,0.759490055883111,0.840810255552031
"b_slp224",0.392117074700792,0.307146145461358,-0.217419626575822,-0.119015322108175,-0.0102204377689408,0.785054911681399,0.882768452191243,0.969883760504683
"b_slp225",0.40797828642527,0.303373613776953,-0.216572689250665,-0.0928172883437231,0.031849686091796,0.782600114197529,0.886562342700261,0.993807966229184
"b_slp226",0.322784674218426,0.318736822068098,-0.312446823878024,-0.20248150269469,-0.0971618936945849,0.736306965568924,0.827875315727718,0.915896664236729
"b_slp227",0.348033446165193,0.34010260142116,-0.297899143521171,-0.195576965450987,-0.0867215587157013,0.788047270734981,0.911842921026946,1.00407247980414
"b_slp228",0.36528221934206,0.308590732642684,-0.229413044855711,-0.148871356695174,-0.0273781140799655,0.757342544827326,0.853596000545464,0.978081591503122
"b_slp229",0.43188833640392,0.330464819558364,-0.202760827338002,-0.100265961599813,0.0151849777864079,0.864101278792869,0.991763125497671,1.0942708821587
"b_slp230",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp231",0.212941629629432,0.587581560002715,-0.919667236776729,-0.752521449956826,-0.514018771974954,0.973890665599381,1.16834765608875,1.34244064637083
"b_slp232",0.14080013631187,0.525897664939905,-0.906754584438088,-0.741322442828514,-0.502051312758242,0.787058640755501,1.00753692998777,1.20855264242084
"b_slp233",0.063274864707595,0.488474110914547,-0.930010599095957,-0.752951494610249,-0.551980521034657,0.69791014090555,0.847218533194343,1.01857799384494
"b_slp234",0.0644737965495118,0.481266329710285,-0.858507797845159,-0.735515568797008,-0.556259315190866,0.682429809672527,0.852855705912295,0.98058268856483
"b_slp235",0.00498449848604226,0.46144065422697,-0.923774791138981,-0.75174477248803,-0.587730499624061,0.594482367578174,0.770055736037962,0.902583625155263
"b_slp236",-0.0303918814223574,0.437373726460741,-0.917218946945559,-0.758160648563653,-0.58245246372609,0.534591241201218,0.689810252013579,0.810888246747429
"b_slp237",-0.0485271474227963,0.417967099462925,-0.885675326586,-0.743537222366479,-0.569447297323035,0.478761817994792,0.643839620001003,0.789057734229179
"b_slp238",-0.000837281649656283,0.373265594821816,-0.732059174060998,-0.632112434046541,-0.479353984557392,0.488014578774038,0.63162647438162,0.752926713851266
"b_slp239",0.0212291881939712,0.332597632184757,-0.640587413897651,-0.512376722196076,-0.381696159634892,0.439395561533955,0.592749105489158,0.716322696246944
"b_slp240",0.0583143154376924,0.310235040654997,-0.550502656044108,-0.45493672716548,-0.342606581746654,0.441674801279168,0.547125312780993,0.694330306389332
"b_slp241",0.0975946126260134,0.29268600364618,-0.472558299631117,-0.376903863906365,-0.266280255016244,0.477884917146499,0.599426771605353,0.644584354938196
"b_slp242",0.15727423827245,0.292725727953346,-0.379866467267412,-0.300947353367441,-0.206864010876,0.532880612927753,0.660391270888445,0.765753478492959
"b_slp243",0.179949925671298,0.28901871098993,-0.408943129283472,-0.294039884569666,-0.18575734828293,0.549148416836361,0.643101374773468,0.763314497917337
"b_slp244",0.265298577750573,0.295867865147443,-0.315472547954902,-0.237468567534963,-0.111710329189976,0.646552862147137,0.765095939760671,0.844649529423375
"b_slp245",0.403989070351274,0.306178497768072,-0.191875752548312,-0.0908412722362537,0.0173762699878076,0.799387083694692,0.913785908016401,0.997877668064996
"b_slp246",0.397544343952065,0.313748755097392,-0.191433157130383,-0.116463516852037,-0.000426545617326196,0.796310403476345,0.919434051937927,1.01306963224366
"b_slp247",0.34006944547069,0.310228176624197,-0.268647420171748,-0.164599115683573,-0.0616144539402392,0.749090234159348,0.859854428510345,0.967807478552453
"b_slp248",0.344905690130088,0.322308733241055,-0.297963032297056,-0.199390365530306,-0.068982627907088,0.748470551077943,0.866921047494207,0.975861441977016
"b_slp249",0.39531859403803,0.313908524782803,-0.213227489875497,-0.129433320070759,0.00128459621288679,0.80573844068487,0.91740834115751,1.01014929939188
"b_slp250",0.4362420184538,0.326389690202819,-0.209204813751902,-0.109202322928159,0.0220825319145333,0.835788166448857,0.984499134766152,1.07773199066152
"b_slp251",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp252",0.276894238529349,0.54348417994244,-0.794769656913244,-0.620671522787599,-0.419499577131877,0.983020813343556,1.16781838967761,1.32291509451405
"b_slp253",0.104745692857038,0.565426085199424,-0.984755916713102,-0.821417792723436,-0.589280256073099,0.801814979470326,1.05165983729581,1.271345961265
"b_slp254",-0.0454745007342842,0.493235929059788,-1.00420166944142,-0.872517644634608,-0.685337849394039,0.581322324412548,0.750503237532805,0.909364221617794
"b_slp255",-0.069022523181071,0.498618652733728,-1.06264369855918,-0.866192767694241,-0.72012863396711,0.575262124157175,0.755709134360216,0.895453424570105
"b_slp256",-0.105411808135861,0.462824844223807,-1.02849117143501,-0.878240389514013,-0.671799366507009,0.493822181908196,0.641352511770019,0.780107164020077
"b_slp257",-0.0903213491763463,0.435210676928967,-0.926450823245711,-0.811900918044722,-0.65672204928707,0.446655408539266,0.611981168084045,0.723881479822601
"b_slp258",-0.0749527164365298,0.395248371714178,-0.894634947984779,-0.760162942366933,-0.585111813699764,0.41813072482193,0.571209527935888,0.708975123385477
"b_slp259",-0.0088860727053085,0.363723649446348,-0.712756122489999,-0.599479726745787,-0.476579104086162,0.451140813560353,0.587396933901778,0.726937741411753
"b_slp260",0.00467232843742313,0.346823549993324,-0.65735510689002,-0.556315969871879,-0.444163095617719,0.460269825081918,0.583829472322112,0.669222669248665
"b_slp261",0.0503659337249651,0.306122441922725,-0.550890759133216,-0.446848382609213,-0.315387816917206,0.443179687445197,0.554980894925956,0.654967998717964
"b_slp262",0.0980515317050605,0.294361845379796,-0.455723307436186,-0.381161240306303,-0.281883806844469,0.472880868050053,0.569302252529714,0.661910049065211
"b_slp263",0.148537069249233,0.292454983334793,-0.394533285759287,-0.317285710597303,-0.208653912800297,0.510878225975903,0.634558466062882,0.726827665514299
"b_slp264",0.172574120564177,0.291212190947102,-0.388193230261704,-0.306495438253104,-0.192571539359556,0.547235004246661,0.654667040642103,0.754628649132058
"b_slp265",0.264199828022465,0.292153494895921,-0.332931969840278,-0.219212535650477,-0.104188589636921,0.630017084311853,0.741159171356648,0.831378343413274
"b_slp266",0.372014573219338,0.293777078204852,-0.204757589187306,-0.105464765169566,-0.00583180610993716,0.749061173366128,0.867839167316248,0.971315168449724
"b_slp267",0.406780955990862,0.316648073269245,-0.209426872092103,-0.113512947608905,0.0116824510891079,0.824036348836091,0.938251960781174,1.04378266415545
"b_slp268",0.344428913738486,0.330069742377192,-0.296498226345261,-0.200869158642324,-0.065993899829183,0.763449450255221,0.902401208681083,1.00786586535077
"b_slp269",0.379562915956537,0.317540626479643,-0.255286323538563,-0.141455583259953,-0.0212817540106817,0.778784525499835,0.888671165184156,1.00679705075778
"b_slp270",0.397727691693595,0.325644969810679,-0.243866697796063,-0.150917305078561,-0.0208995255039442,0.817052735096501,0.932373505903892,1.03115798536019
"b_slp271",0.434870818445605,0.32420229817973,-0.181940277215241,-0.0861294554146241,0.0285936036345869,0.846698946023165,0.972390616108777,1.06536898695305
"b_slp272",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp273",0.346061366092249,0.475124116794102,-0.561391770413432,-0.433899154481763,-0.266716951272904,0.952494100507292,1.11518794341884,1.28841626229807
"b_slp274",0.141344276179862,0.57384297793027,-0.981853495205727,-0.801704957613612,-0.551425954745899,0.902239661282615,1.09718112951286,1.23572004602373
"b_slp275",-0.0724286894735954,0.540289660670425,-1.16305553571377,-0.951137034368634,-0.733067488171726,0.615399137794228,0.822963555453401,0.992718188175943
"b_slp276",-0.140220544635268,0.481144625369384,-1.08515805189755,-0.9027789139359,-0.732800969015131,0.464688325062183,0.661785531477645,0.823713854658855
"b_slp277",-0.120691489593146,0.456988712429028,-1.01517751660454,-0.883828263654899,-0.709501938771553,0.461154505557559,0.63827431211549,0.793651370315163
"b_slp278",-0.112379851381858,0.442936812597511,-0.96349547250115,-0.843132697377091,-0.677838923613394,0.466330438716471,0.616123910382271,0.738326117367941
"b_slp279",-0.0696282331868662,0.39847634462351,-0.83863025100436,-0.719167437468457,-0.577683239286143,0.442915604636363,0.612726616977976,0.729227105087685
"b_slp280",-0.0437624066006367,0.365385107882264,-0.730063019910747,-0.616576309083051,-0.511584807986992,0.427392395496552,0.561692326166319,0.690947647834443
"b_slp281",-0.00345436293812833,0.326593750822458,-0.645851374657707,-0.549409271046388,-0.424773285241502,0.412397967824519,0.529258002235208,0.641286079263941
"b_slp282",0.037480831071153,0.306283369872074,-0.551701011373301,-0.466897203108542,-0.344794560981882,0.43039801289593,0.533365731259062,0.641811749872569
"b_slp283",0.107068495270156,0.300651665441667,-0.490004264165018,-0.387200070666352,-0.276982033575962,0.486060010521385,0.602230696085048,0.722395877391925
"b_slp284",0.146015274454666,0.298169296869053,-0.450446879760447,-0.339924568326497,-0.227574664415481,0.532900466672762,0.633307445408869,0.710296650414953
"b_slp285",0.162046664229327,0.29018912888995,-0.418779369515957,-0.32461994475231,-0.21370923754711,0.527743307516747,0.635093662200957,0.730766957348798
"b_slp286",0.253002156378338,0.28906592650301,-0.327930700676652,-0.227654103782728,-0.115245069669818,0.618638853222206,0.733578413603597,0.83505558780312
"b_slp287",0.379960061220645,0.301731010142847,-0.218858513360485,-0.136445920348961,-0.0224622986084306,0.757885195755008,0.867211834077482,0.951924639349446
"b_slp288",0.404542808841369,0.305140091118573,-0.192709513073013,-0.0932233658273518,0.0213424977220079,0.779200799801983,0.905709781098823,1.02344966688798
"b_slp289",0.366241567999915,0.325840515252797,-0.259711886759456,-0.158401552476324,-0.0429738210587769,0.784988939417479,0.904770252494564,1.01099780271933
"b_slp290",0.377596758855038,0.311522821698165,-0.234786961891426,-0.127320489633853,-0.0207292978990639,0.788940255521918,0.881627087385702,0.995182697265195
"b_slp291",0.414848884054212,0.305866259097799,-0.184031580325554,-0.0668250670245064,0.0304995901266309,0.822876867265418,0.930358234545148,1.02831103456936
"b_slp292",0.4460177049094,0.319532839593774,-0.177651648795307,-0.0759922367205967,0.0346321045617583,0.848021255576109,0.974611305441481,1.07831093718962
"b_slp293",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp294",0.457920863173738,0.441199993025681,-0.429803577160525,-0.242924624914075,-0.101465986078405,1.01390452180113,1.16576046695659,1.30484536903015
"b_slp295",0.224867173626207,0.551085706792053,-0.823401689878386,-0.66076978670642,-0.459809190385767,0.913621294654012,1.125622133041,1.35449707707978
"b_slp296",-0.0325603530974039,0.555708392720352,-1.17399566550683,-0.951021064517949,-0.72625011905266,0.677459745914211,0.878112814555686,1.04102888273292
"b_slp297",-0.0977539166679212,0.501185763739268,-1.0738976058563,-0.923811286522519,-0.742384053613969,0.531290725482054,0.717456346768426,0.899824504356643
"b_slp298",-0.11477390999726,0.444157005207839,-0.963194569229244,-0.839285773011148,-0.683249065893747,0.47455432499123,0.610101066870147,0.723140350652035
"b_slp299",-0.111083623623039,0.406096490892804,-0.89564711216488,-0.774453781497537,-0.633967788475547,0.410280284625327,0.565208541303036,0.688045885611211
"b_slp300",-0.0506654684963935,0.371065223917231,-0.790161598065426,-0.661873678528894,-0.536704001891585,0.417001158892595,0.557803053791194,0.689191177006289
"b_slp301",-0.0674483940649905,0.363592560763399,-0.769901579185725,-0.670026703660712,-0.527452745767601,0.377877810499272,0.526253643223122,0.668181228495271
"b_slp302",-0.0212897279901213,0.320409480125084,-0.660024851326714,-0.551735270809805,-0.430374440749071,0.39897805157111,0.5080138643445,0.611322661977282
"b_slp303",0.0505573470819997,0.301166216731791,-0.541425430839366,-0.442322794611253,-0.332811274265529,0.43237938374212,0.533904158357133,0.627887881774098
"b_slp304",0.119618320893138,0.29456885345268,-0.451032849317725,-0.358403606410073,-0.249177139549436,0.501043463237241,0.620125468518872,0.719749221358725
"b_slp305",0.155062317168593,0.286384662063529,-0.408885871497778,-0.323110578849018,-0.208894054167229,0.509819212650583,0.619760271092279,0.698258907811243
"b_slp306",0.181092039651259,0.293464344978308,-0.395659141469374,-0.305724270171054,-0.192712707005822,0.561540807629143,0.667800700351119,0.770705425797375
"b_slp307",0.254053381205731,0.287650715194152,-0.33083264365672,-0.222270416930399,-0.126552100944721,0.621459813056345,0.719319467277607,0.807561261342499
"b_slp308",0.36362409378236,0.283039922162874,-0.176229279259389,-0.100842532493923,0.00685364146436014,0.727986309590149,0.831931547745755,0.921608369805455
"b_slp309",0.363331184841333,0.298858689080999,-0.200649841897321,-0.11678365652077,-0.0222654589845621,0.753679288286687,0.855266698021476,0.934802478045752
"b_slp310",0.369863210075862,0.30847898853613,-0.244058807247101,-0.144732548859746,-0.0193546302619095,0.754210106568452,0.876587621363776,0.963450686681884
"b_slp311",0.394716930015864,0.317881088838114,-0.224500417947813,-0.130896207604723,-0.0154281217075253,0.790705659516163,0.920916173783752,1.01493224714482
"b_slp312",0.411924425471212,0.320087929028116,-0.207947561637546,-0.11341065865509,0.00466827437943884,0.815962810818169,0.941297455920519,1.0494731239287
"b_slp313",0.437699713476471,0.320750970794968,-0.189714493017058,-0.0855301482480362,0.0292762457555004,0.840385102409002,0.959622236547773,1.07045430729402
"b_slp314",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp315",0.625393421647204,0.437851180686199,-0.23691028164496,-0.0846617499418043,0.0857689520297631,1.17636691519208,1.34160361402561,1.50630116534406
"b_slp316",0.387994723344974,0.593116715382549,-0.721034042781515,-0.57871007075312,-0.390128810428591,1.12671445135831,1.36107746444916,1.54726623402547
"b_slp317",0.186749378267629,0.620827353055885,-0.966872227149338,-0.81151344645759,-0.604886787439249,0.997485458982017,1.20472151297965,1.39846585021233
"b_slp318",0.0172149191303976,0.533122653102544,-1.0265685734435,-0.869221872334927,-0.662078248954751,0.708036381516331,0.90538049981802,1.04439821369758
"b_slp319",-0.0990834255401299,0.444485147656433,-0.981554108234365,-0.819173875724106,-0.677977333468671,0.448670795859396,0.621064562382447,0.770884124135263
"b_slp320",-0.104362769024397,0.39793411018779,-0.913631972137501,-0.739436511264378,-0.59082958350222,0.381923743705045,0.521437899098468,0.682300886052377
"b_slp321",-0.0774577890823242,0.374968464946774,-0.808564424626388,-0.689721055945255,-0.542193292612421,0.394463649720668,0.516647361259911,0.650751391358445
"b_slp322",-0.0538542636785887,0.340137537000798,-0.711215401481035,-0.601998402694272,-0.493549805755792,0.391675197959439,0.489116064482732,0.619539515124325
"b_slp323",-0.01610215486185,0.321866229304376,-0.660044920207029,-0.543407175963774,-0.41893496635739,0.395176650146146,0.522968465560696,0.622112834650005
"b_slp324",0.0438665644536326,0.31197738826473,-0.560426646879982,-0.469240437318578,-0.3552722541966,0.419812252352619,0.537658827782082,0.64048055465077
"b_slp325",0.103475482058854,0.303774240168706,-0.509288323037419,-0.398270829726195,-0.293419756483044,0.480308456605435,0.592194099146097,0.700227222274992
"b_slp326",0.148633747865322,0.297251193382939,-0.412839101390073,-0.336527116345056,-0.23146183303647,0.530773863116327,0.625420425467389,0.717735079481723
"b_slp327",0.179375078953175,0.298638572736694,-0.401666270846859,-0.305642450624286,-0.211005828490824,0.555142977433452,0.678427130548369,0.764943434647465
"b_slp328",0.250300230049286,0.293260123710706,-0.338457833036046,-0.228209247358905,-0.129050836349806,0.623745218457454,0.724275105008772,0.82268617196225
"b_slp329",0.321971796643996,0.278454194059816,-0.21503079311678,-0.120758345841355,-0.0222347669633087,0.691862214987814,0.79291898333252,0.863389222773603
"b_slp330",0.33597193353331,0.299381052317782,-0.254157895481495,-0.162092383111696,-0.037861856303346,0.719427701161568,0.828753688822647,0.932666554368908
"b_slp331",0.39923410348673,0.309044757590767,-0.182244727542325,-0.0953764070590275,0.00697466762514169,0.796043943553813,0.931593150270416,1.03507087613204
"b_slp332",0.414684412960298,0.307368508223995,-0.206826033041346,-0.0949467186520458,0.024127023399057,0.808927024792363,0.91613936114559,1.02310302079412
"b_slp333",0.414746006514336,0.315115032083483,-0.215725208755047,-0.106166612923264,0.00951430331856654,0.814741359319799,0.92202986368304,1.03805928586991
"b_slp334",0.443518637658293,0.330361083828245,-0.218480210657764,-0.0964289770586752,0.0228969601807153,0.876164725584151,0.99759744393351,1.10875387827626
"b_slp335",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp336",0.773939317416737,0.404982438807305,-0.0296261084272291,0.0967259940936823,0.257434395911818,1.27533341530565,1.41917098925987,1.56538743763125
"b_slp337",0.709177334264842,0.571086616828507,-0.422689546359096,-0.243410376524439,-0.0172334125136614,1.42355186750016,1.66990661919028,1.87939645358474
"b_slp338",0.495589479957849,0.617129373204472,-0.664713050762267,-0.489330584517305,-0.281309098358631,1.2811417404317,1.51737181146019,1.71914642247564
"b_slp339",0.13051920424515,0.517244135765906,-0.879215427004024,-0.712439833677723,-0.527399065118996,0.799115532282734,0.954737443168614,1.13017527871292
"b_slp340",-0.0886961303010792,0.421833284117381,-0.909538593914962,-0.809307054778721,-0.632557542981843,0.451289488543803,0.600175588973476,0.736824750145595
"b_slp341",-0.0925086892028316,0.388861974266751,-0.829251009509421,-0.698666579519296,-0.571977253317092,0.423582344477017,0.551724851908384,0.683157931605003
"b_slp342",-0.0468626658070853,0.366735907037537,-0.780793407420649,-0.654860900615557,-0.492423478111419,0.40668205980118,0.560674255973811,0.707065794561829
"b_slp343",-0.0503469561740505,0.331937451722944,-0.72437046434682,-0.603165471762606,-0.482819553498913,0.379959260793716,0.487285309818944,0.587590546054163
"b_slp344",-0.0297246241222016,0.317555851837303,-0.630176771915945,-0.527060146610418,-0.42379567591487,0.373892860685228,0.511432882738239,0.592893082322581
"b_slp345",0.0366965952952635,0.308826120778639,-0.582429371710078,-0.481119887120794,-0.373467581645113,0.414544745994975,0.524435590847421,0.640237134704121
"b_slp346",0.0962215776032843,0.289204448439458,-0.478051300490666,-0.381349669336976,-0.26863646373446,0.466210856474008,0.568807115733274,0.661509941528365
"b_slp347",0.182250889415978,0.293857320607023,-0.371496203964668,-0.29129135447748,-0.190115926760627,0.563441563500809,0.665431747670725,0.758991967681051
"b_slp348",0.180751591052874,0.293426202057554,-0.416077279661096,-0.307102359482976,-0.191722580080446,0.548506254180465,0.652873875937659,0.746696118872355
"b_slp349",0.205645182839977,0.288541131896493,-0.386352995100665,-0.281022605365105,-0.174548844997237,0.566793544565265,0.670696850211929,0.799031464237129
"b_slp350",0.282362470714069,0.289989196839062,-0.275459917681065,-0.199679504116669,-0.0746298454359042,0.658964105072119,0.770512191441315,0.870794653147252
"b_slp351",0.335523730650487,0.295539880293995,-0.248951106903024,-0.157033520630898,-0.0355978283757465,0.721793823526209,0.810505300735947,0.908819469889219
"b_slp352",0.362522199607686,0.2981794929866,-0.255971213541651,-0.145753693676146,-0.0148373835237941,0.737519754367026,0.851517973974011,0.972903313219834
"b_slp353",0.421491771261741,0.320760504956355,-0.187535323590037,-0.0949384364929914,0.0147908528720455,0.817530886353723,0.956491684242542,1.07750906446746
"b_slp354",0.428051820272078,0.306380912771716,-0.146621547280151,-0.0667776657045419,0.0521110483794541,0.829630224464535,0.954350481036855,1.04794305407419
"b_slp355",0.442723278628131,0.32071147288621,-0.172317704052441,-0.0828614120881617,0.0333133674803799,0.850652646234387,0.959226564651598,1.09229886859105
"b_slp356",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp357",0.870848786226122,0.418331343086963,0.052952034419317,0.183527663903895,0.332885648846817,1.4111801100633,1.54279001239588,1.64934351140123
"b_slp358",0.943829745780321,0.521188569892324,-0.0739998294652591,0.0635373265765368,0.276499182422584,1.60734723275928,1.81306756445185,1.99906870306775
"b_slp359",0.586077651575101,0.57588410310132,-0.528629480759653,-0.356730257076662,-0.163963659020092,1.32488583545961,1.53424503723938,1.73111087975527
"b_slp360",0.101492764708489,0.509496072479193,-0.889306526429977,-0.719113980441117,-0.534959786113558,0.743557826960641,0.923881380553889,1.11965626804385
"b_slp361",-0.06014075720344,0.438745340338847,-0.93127229726147,-0.763893778836324,-0.599668971690422,0.500927623327115,0.65525355652781,0.799198484762424
"b_slp362",-0.0651284889480315,0.375221761116453,-0.802843674013381,-0.683090281089765,-0.545022188259659,0.413513975918664,0.551833725655666,0.676515427281286
"b_slp363",-0.0521573806707743,0.349689593528189,-0.748299653343053,-0.643220375120964,-0.490213104335593,0.392381665330929,0.52615137901736,0.634735141536949
"b_slp364",-0.0291281055649174,0.326570632378122,-0.65196742458848,-0.570204644288419,-0.467930405101836,0.387491795585521,0.494152971289229,0.596659006410953
"b_slp365",-0.0165838604379788,0.316626097538795,-0.620773696376523,-0.527028206677153,-0.418505183315616,0.390806467211333,0.50961219110265,0.619209946528272
"b_slp366",0.0493058948024058,0.308039116624798,-0.562115787090921,-0.453691103736283,-0.336707684228834,0.431453758406198,0.557564073188539,0.681737480793515
"b_slp367",0.0910707501044703,0.295774020489063,-0.501731726465714,-0.395140769181652,-0.284502526811088,0.457132254428621,0.583967650604354,0.680701452458895
"b_slp368",0.146031039304587,0.28437764639215,-0.432543890293738,-0.328245983369914,-0.224150205725491,0.511502832596741,0.611042800986819,0.697779277418006
"b_slp369",0.186143849475278,0.291269236039102,-0.374288499365027,-0.315886822940891,-0.184370156068086,0.561166245837902,0.68095243263841,0.772539420582515
"b_slp370",0.204230114208556,0.279242501446328,-0.362978729245288,-0.238819916339244,-0.143414224653384,0.562730203623509,0.669498030377099,0.74437787633915
